user,sum_score,mean_score,degree,closeness,betweenness,load,eigenvector,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved
PriyeshPriyada6,0.10012865122522356,0.10012865122522356,0.0011329305135951663,0.0005301939058171745,0.0,0.0,2.5395087524121913e-124,0.0,4.6044770343189633e-07,1.0,0.0007558578987150416,0.0,0.0,0.0,0.0
teebeeandtammy,0.10012865091793817,0.10012865091793817,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0002702494015906107,6.478499187286781e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
JamesHaycraft1,0.10012699546018806,0.10012699546018806,0.0,0.0,0.0,0.0,0.0,0.000308856458960698,9.623357001726633e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
goddess_hylia_,0.10012524060814096,0.10012524060814096,0.0007552870090634442,0.0,0.0,0.0,0.0,0.0007335340900316577,0.00014094304202050346,1.0,0.0003779289493575208,0.0,0.0,0.0,0.0
MsEricaAmerica_,0.10012498360023661,0.10012498360023661,0.0,0.0,0.0,0.0,0.0,0.0002316423442205235,6.671887222728178e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
artofmello,0.10012465423187238,0.10012465423187238,0.0,0.0,0.0,0.0,0.0,0.0002702494015906107,2.4818131214979212e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
mrF3RDINAND,0.10012411090358234,0.10012411090358234,0.0,0.0,0.0,0.0,0.0,0.0002702494015906107,1.9384848314482834e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
Rob_Aris_,0.10012384384391433,0.10012384384391433,0.0011329305135951663,0.0,0.0,0.0,0.0,0.0002702494015906107,1.6714251634577836e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
lissaclaire0,0.10012352153052193,0.10012352153052193,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0002702494015906107,1.3491117710554562e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
SumRandoHeather,0.10012335116487166,0.10012335116487166,0.0011329305135951663,0.0,0.0,0.0,0.0,0.0002702494015906107,1.1787461207856546e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
BarbsHoneycutt,0.10012288150821416,0.10012288150821416,0.0,0.0,0.0,0.0,0.0,0.0002702494015906107,7.090894632851203e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
jjksbell,0.10012269762564532,0.10012269762564532,0.00037764350453172205,0.0,0.0,0.0,0.0,0.00019303528685043624,8.246618368465263e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
Joycelyn_,0.10012080518558422,0.10012080518558422,0.0,0.0,0.0,0.0,0.0,0.00019303528685043624,6.35417830736017e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
christianegale,0.10012073366793392,0.10012073366793392,0.0,0.0,0.0,0.0,0.0,0.0002316423442205235,2.4219549200517745e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
Whyvoni,0.10012073252861184,0.10012073252861184,0.0,0.0,0.0,0.0,0.0,0.0008107482047718322,1.86481319889918e-05,1.0,0.0003779289493575208,0.0,0.0,0.0,0.0
