user,degree,closeness,betweenness,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved,score
equitygod,0.0040650406504065045,0.0,0.0,5.414514960981652e-05,1.2250492909071916e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0143355179255784
under_const007,0.0040650406504065045,0.0,0.0,0.0,4.3082773227622944e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.014269553110792
abhaarun,0.0040650406504065045,0.0,0.0,0.0,3.9336445120873123e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0142695156475108
Uber_Kolkata,0.0,0.0023148148148148147,0.0,0.0002301168858417202,0.00104657421990163,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0137955875532112
GulBukhari,0.0,0.0,0.0,0.0024703724509478786,0.0068797756668759055,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,1.0135168147844904
jxmwaba,0.0,0.0,0.0,0.0026801849056859177,4.791553648533021e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0129321820748243
JORDANCBRAUN,0.002032520325203252,0.0,0.0,0.00012182658662208716,2.1335338567940232e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0123797638830463
kpswathi,0.002032520325203252,0.0,0.0,0.0001150584429208601,2.011778193324654e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0123717781827104
vilacron,0.002032520325203252,0.0,0.0,9.47540118171789e-05,3.7650597472835705e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0123351210294207
mikeyplewis,0.002032520325203252,0.0,0.0,6.091329331104358e-05,1.3692829230170597e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0123112080803975
Inabees,0.002032520325203252,0.0,0.0,3.384071850613532e-05,2.0005392090044046e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122904480684525
SarcasticSharif,0.002032520325203252,0.0,0.0,4.0608862207362386e-05,8.129531991647112e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122853403520553
ivipankumar,0.002032520325203252,0.0,0.0,6.768143701227065e-06,3.274290765299344e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122761130092106
stewardjornsen,0.002032520325203252,0.0,0.0,2.0304431103681193e-05,1.0527181979966997e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.01226743357094
TheArcticGay,0.002032520325203252,0.0,0.0,1.353628740245413e-05,3.540280060878581e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122536785253196
SatishInnov8,0.002032520325203252,0.0,0.0,6.768143701227065e-06,8.260653475383356e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122516307550329
ThatTiredOne14,0.002032520325203252,0.0,0.0,6.768143701227065e-06,5.207396068382252e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.012248577497626
PurpleFuego_,0.002032520325203252,0.0,0.0,0.0,1.0770693306905737e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122473726511632
I_said_Uhh,0.002032520325203252,0.0,0.0,6.768143701227065e-06,1.2737515562949392e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122446438531139
JfpFor,0.002032520325203252,0.0,0.0,0.0,7.96094722684337e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122445629050831
vermaabhishek4u,0.002032520325203252,0.0,0.0,0.0,1.4797996021661794e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122380817574586
ItsUnico_,0.002032520325203252,0.0,0.0,0.0,9.553136672212045e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122375572715234
huzi1502,0.002032520325203252,0.0,0.0,0.0,7.305339808162152e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122373324918372
poojashares,0.002032520325203252,0.0,0.0,0.0,7.305339808162152e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122373324918372
roudettej,0.002032520325203252,0.0,0.0,0.0,3.371695296074839e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.012236939127386
kanas171,0.002032520325203252,0.0,0.0,0.0,2.435113269387384e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122368454691832
pujappathak,0.002032520325203252,0.0,0.0,0.0,2.0604804587124017e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.012236808005902
AjaykGupta1991,0.002032520325203252,0.0,0.0,0.0,1.4985312426999285e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122367518109805
AdrianaStills,0.002032520325203252,0.0,0.0,0.0,9.365820266874553e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.012236695616059
imprincejerry,0.002032520325203252,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122366019578564
Jtwites1,0.002032520325203252,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0122366019578564
palstakeaway,0.0,0.0,0.0,0.0013942376024527754,3.236827484231846e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0116306875099481
k13chris,0.0,0.0,0.0,0.0012250340099220988,4.991982202244137e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0114790354645975
